CCS PCM C Compiler, Version 5.007, 61971               21-Ara-22 12:20

               Filename:   C:\Users\Samet\OneDrive\Masaüstü\SERA_DOCS\TOPlaM\yeni1\main.lst

               ROM used:   4773 words (58%)
                           Largest free fragment is 2048
               RAM used:   77 (21%) at main() level
                           135 (37%) worst case
               Stack used: 1 locations (0 in main + 1 for interrupts)
               Stack size: 8
1221:  MOVF   79,W
1222:  MOVWF  3C
1223:  MOVF   78,W
1224:  MOVWF  3B
1225:  MOVF   77,W
1226:  MOVWF  3A
1227:  MOVLW  CD
1228:  MOVWF  41
1229:  MOVLW  CC
122A:  MOVWF  40
122B:  MOVLW  4C
122C:  MOVWF  3F
122D:  MOVLW  7B
122E:  MOVWF  3E
122F:  BCF    0A.4
1230:  BCF    03.5
1231:  CALL   253
1232:  BSF    0A.4
1233:  BTFSC  27.7
1234:  BSF    0B.7
1235:  MOVF   7A,W
1236:  MOVWF  68
1237:  MOVF   79,W
1238:  MOVWF  67
1239:  MOVF   78,W
123A:  MOVWF  66
123B:  MOVF   77,W
123C:  MOVWF  65
123D:  BCF    0A.4
123E:  CALL   7A2
123F:  BSF    0A.4
1240:  MOVF   78,W
1241:  MOVWF  5E
....................       // LDR 
....................       set_adc_channel(2); 
1242:  MOVLW  10
1243:  MOVWF  78
1244:  MOVF   1F,W
1245:  ANDLW  C7
1246:  IORWF  78,W
1247:  MOVWF  1F
....................       ldr =  read_adc() * 0.1; 
1248:  BSF    1F.2
1249:  BTFSC  1F.2
124A:  GOTO   249
124B:  MOVF   1E,W
124C:  MOVWF  7A
124D:  BSF    03.5
124E:  MOVF   1E,W
124F:  BCF    03.5
1250:  MOVWF  65
1251:  MOVF   1E,W
1252:  MOVWF  66
1253:  MOVWF  68
1254:  MOVF   65,W
1255:  MOVWF  67
1256:  BCF    0A.4
1257:  CALL   785
1258:  BSF    0A.4
1259:  CLRF   27
125A:  BTFSC  0B.7
125B:  BSF    27.7
125C:  BCF    0B.7
125D:  MOVF   7A,W
125E:  BSF    03.5
125F:  MOVWF  3D
1260:  MOVF   79,W
1261:  MOVWF  3C
1262:  MOVF   78,W
1263:  MOVWF  3B
1264:  MOVF   77,W
1265:  MOVWF  3A
1266:  MOVLW  CD
1267:  MOVWF  41
1268:  MOVLW  CC
1269:  MOVWF  40
126A:  MOVLW  4C
126B:  MOVWF  3F
126C:  MOVLW  7B
126D:  MOVWF  3E
126E:  BCF    0A.4
126F:  BCF    03.5
1270:  CALL   253
1271:  BSF    0A.4
1272:  BTFSC  27.7
1273:  BSF    0B.7
1274:  MOVF   7A,W
1275:  MOVWF  68
1276:  MOVF   79,W
1277:  MOVWF  67
1278:  MOVF   78,W
1279:  MOVWF  66
127A:  MOVF   77,W
127B:  MOVWF  65
127C:  BCF    0A.4
127D:  CALL   7A2
127E:  BSF    0A.4
127F:  MOVF   78,W
1280:  MOVWF  60
....................        
....................      // toprakSicaklik 
....................       if(ds18b20_read(&raw_temp))  
1281:  CLRF   66
1282:  MOVLW  28
1283:  MOVWF  65
1284:  BCF    0A.4
1285:  BSF    0A.3
1286:  GOTO   062
1287:  BSF    0A.4
1288:  BCF    0A.3
1289:  MOVF   78,F
128A:  BTFSC  03.2
128B:  GOTO   2B9
....................      { 
....................       temp = (float)raw_temp / 16;                
128C:  MOVF   29,W
128D:  MOVWF  66
128E:  MOVF   28,W
128F:  MOVWF  65
1290:  BCF    0A.4
1291:  BSF    0A.3
1292:  GOTO   0BE
1293:  BSF    0A.4
1294:  BCF    0A.3
1295:  MOVF   7A,W
1296:  MOVWF  68
1297:  MOVF   79,W
1298:  MOVWF  67
1299:  MOVF   78,W
129A:  MOVWF  66
129B:  MOVF   77,W
129C:  MOVWF  65
129D:  MOVF   68,W
129E:  MOVWF  6C
129F:  MOVF   67,W
12A0:  MOVWF  6B
12A1:  MOVF   66,W
12A2:  MOVWF  6A
12A3:  MOVF   65,W
12A4:  MOVWF  69
12A5:  CLRF   70
12A6:  CLRF   6F
12A7:  CLRF   6E
12A8:  MOVLW  83
12A9:  MOVWF  6D
12AA:  BCF    0A.4
12AB:  BSF    0A.3
12AC:  GOTO   0E5
12AD:  BSF    0A.4
12AE:  BCF    0A.3
12AF:  MOVF   7A,W
12B0:  MOVWF  2D
12B1:  MOVF   79,W
12B2:  MOVWF  2C
12B3:  MOVF   78,W
12B4:  MOVWF  2B
12B5:  MOVF   77,W
12B6:  MOVWF  2A
....................                                
....................       toprakNemError = 0; 
12B7:  CLRF   61
....................                                   
....................       } 
12B8:  GOTO   2BB
....................       else { 
....................       toprakNemError = 1;                 
12B9:  MOVLW  01
12BA:  MOVWF  61
....................       } 
....................         printf(lcd_putc,"\f"); 
12BB:  MOVLW  0C
12BC:  MOVWF  72
12BD:  BCF    0A.4
12BE:  CALL   702
12BF:  BSF    0A.4
....................    printf(lcd_putc, "dht1r..."); 
12C0:  MOVLW  75
12C1:  BSF    03.6
12C2:  MOVWF  0D
12C3:  MOVLW  05
12C4:  MOVWF  0F
12C5:  BCF    0A.4
12C6:  BCF    03.6
12C7:  CALL   726
12C8:  BSF    0A.4
....................       // DHT11  
....................          Time_out = 0; 
12C9:  BCF    2E.0
....................          Start_signal(); 
12CA:  BCF    0A.4
12CB:  BSF    0A.3
12CC:  GOTO   1B1
12CD:  BSF    0A.4
12CE:  BCF    0A.3
....................          if(check_response()) 
12CF:  BCF    0A.4
12D0:  BSF    0A.3
12D1:  GOTO   1DA
12D2:  BSF    0A.4
12D3:  BCF    0A.3
12D4:  MOVF   78,F
12D5:  BTFSC  03.2
12D6:  GOTO   4CB
....................          {                     // Sensorden tepki varsa  
....................          RH_byte1 = Read_Data();                 // okuma RH byte1 
12D7:  BCF    0A.4
12D8:  BSF    0A.3
12D9:  CALL   1FA
12DA:  BSF    0A.4
12DB:  BCF    0A.3
12DC:  MOVF   78,W
12DD:  MOVWF  51
....................          RH_byte2 = Read_Data();                 // okuma RH byte2 
12DE:  BCF    0A.4
12DF:  BSF    0A.3
12E0:  CALL   1FA
12E1:  BSF    0A.4
12E2:  BCF    0A.3
12E3:  MOVF   78,W
12E4:  MOVWF  52
....................          T_byte1 = Read_Data();                  // okuma T byte1 
12E5:  BCF    0A.4
12E6:  BSF    0A.3
12E7:  CALL   1FA
12E8:  BSF    0A.4
12E9:  BCF    0A.3
12EA:  MOVF   78,W
12EB:  MOVWF  4F
....................          T_byte2 = Read_Data();                  // okuma T byte2 
12EC:  BCF    0A.4
12ED:  BSF    0A.3
12EE:  CALL   1FA
12EF:  BSF    0A.4
12F0:  BCF    0A.3
12F1:  MOVF   78,W
12F2:  MOVWF  50
....................          Checksum = Read_Data();                 // okuma checksum 
12F3:  BCF    0A.4
12F4:  BSF    0A.3
12F5:  CALL   1FA
12F6:  BSF    0A.4
12F7:  BCF    0A.3
12F8:  MOVF   78,W
12F9:  MOVWF  53
....................          if(Time_out) 
12FA:  BTFSS  2E.0
12FB:  GOTO   31C
....................          {   
....................             if(10 >saniye > 5 ) 
12FC:  MOVF   55,W
12FD:  SUBLW  09
12FE:  BTFSC  03.0
12FF:  GOTO   302
1300:  MOVLW  00
1301:  GOTO   303
1302:  MOVLW  01
1303:  SUBLW  05
1304:  BTFSC  03.0
1305:  GOTO   31B
....................             {      
....................                lcd_putc('\f');                       // LCD clear 
1306:  MOVLW  0C
1307:  MOVWF  72
1308:  BCF    0A.4
1309:  CALL   702
130A:  BSF    0A.4
....................                lcd_gotoxy(5, 1);                     // Go to column 5 row 1 
130B:  MOVLW  05
130C:  MOVWF  73
130D:  MOVLW  01
130E:  MOVWF  74
130F:  BCF    0A.4
1310:  CALL   6DF
1311:  BSF    0A.4
....................                lcd_putc("Time out!"); 
1312:  MOVLW  7A
1313:  BSF    03.6
1314:  MOVWF  0D
1315:  MOVLW  05
1316:  MOVWF  0F
1317:  BCF    0A.4
1318:  BCF    03.6
1319:  CALL   726
131A:  BSF    0A.4
....................             } 
....................          } 
131B:  GOTO   4CA
....................          else 
....................          { 
....................           if(CheckSum == ((RH_Byte1 + RH_Byte2 + T_Byte1 + T_Byte2) & 0xFF)) 
131C:  MOVF   52,W
131D:  ADDWF  51,W
131E:  ADDWF  4F,W
131F:  ADDWF  50,W
1320:  SUBWF  53,W
1321:  BTFSS  03.2
1322:  GOTO   4AC
1323:  CLRF   27
1324:  BTFSC  0B.7
1325:  BSF    27.7
1326:  BCF    0B.7
....................           { 
....................             message1[9]  = T_Byte1/10  + 48; 
1327:  MOVF   4F,W
1328:  BSF    03.5
1329:  MOVWF  33
132A:  MOVLW  0A
132B:  MOVWF  34
132C:  BCF    0A.4
132D:  BCF    03.5
132E:  CALL   16D
132F:  BSF    0A.4
1330:  BTFSC  27.7
1331:  BSF    0B.7
1332:  MOVLW  30
1333:  ADDWF  78,W
1334:  MOVWF  38
1335:  CLRF   27
1336:  BTFSC  0B.7
1337:  BSF    27.7
1338:  BCF    0B.7
....................             message1[10]  = T_Byte1%10  + 48; 
1339:  MOVF   4F,W
133A:  BSF    03.5
133B:  MOVWF  33
133C:  MOVLW  0A
133D:  MOVWF  34
133E:  BCF    0A.4
133F:  BCF    03.5
1340:  CALL   16D
1341:  BSF    0A.4
1342:  BTFSC  27.7
1343:  BSF    0B.7
1344:  MOVLW  30
1345:  ADDWF  77,W
1346:  MOVWF  39
1347:  CLRF   27
1348:  BTFSC  0B.7
1349:  BSF    27.7
134A:  BCF    0B.7
....................             message1[12] = T_Byte2/10  + 48; 
134B:  MOVF   50,W
134C:  BSF    03.5
134D:  MOVWF  33
134E:  MOVLW  0A
134F:  MOVWF  34
1350:  BCF    0A.4
1351:  BCF    03.5
1352:  CALL   16D
1353:  BSF    0A.4
1354:  BTFSC  27.7
1355:  BSF    0B.7
1356:  MOVLW  30
1357:  ADDWF  78,W
1358:  MOVWF  3B
1359:  CLRF   27
135A:  BTFSC  0B.7
135B:  BSF    27.7
135C:  BCF    0B.7
....................             message2[9]  = RH_Byte1/10 + 48; 
135D:  MOVF   51,W
135E:  BSF    03.5
135F:  MOVWF  33
1360:  MOVLW  0A
1361:  MOVWF  34
1362:  BCF    0A.4
1363:  BCF    03.5
1364:  CALL   16D
1365:  BSF    0A.4
1366:  BTFSC  27.7
1367:  BSF    0B.7
1368:  MOVLW  30
1369:  ADDWF  78,W
136A:  MOVWF  48
136B:  CLRF   27
136C:  BTFSC  0B.7
136D:  BSF    27.7
136E:  BCF    0B.7
....................             message2[10]  = RH_Byte1%10 + 48; 
136F:  MOVF   51,W
1370:  BSF    03.5
1371:  MOVWF  33
1372:  MOVLW  0A
1373:  MOVWF  34
1374:  BCF    0A.4
1375:  BCF    03.5
1376:  CALL   16D
1377:  BSF    0A.4
1378:  BTFSC  27.7
1379:  BSF    0B.7
137A:  MOVLW  30
137B:  ADDWF  77,W
137C:  MOVWF  49
137D:  CLRF   27
137E:  BTFSC  0B.7
137F:  BSF    27.7
1380:  BCF    0B.7
....................             message2[12] = RH_Byte2/10 + 48; 
1381:  MOVF   52,W
1382:  BSF    03.5
1383:  MOVWF  33
1384:  MOVLW  0A
1385:  MOVWF  34
1386:  BCF    0A.4
1387:  BCF    03.5
1388:  CALL   16D
1389:  BSF    0A.4
138A:  BTFSC  27.7
138B:  BSF    0B.7
138C:  MOVLW  30
138D:  ADDWF  78,W
138E:  MOVWF  4B
....................             message1[13] = 223; // Degree symbol 
138F:  MOVLW  DF
1390:  MOVWF  3C
....................             // message1 --> Sicaklik bilgisi 
....................             // mesaage2 --> Nem bilgisi 
....................               printf(lcd_putc,"\f"); 
1391:  MOVLW  0C
1392:  MOVWF  72
1393:  BCF    0A.4
1394:  CALL   702
1395:  BSF    0A.4
....................    printf(lcd_putc, "dht2..."); 
1396:  MOVLW  7F
1397:  BSF    03.6
1398:  MOVWF  0D
1399:  MOVLW  05
139A:  MOVWF  0F
139B:  BCF    0A.4
139C:  BCF    03.6
139D:  CALL   726
139E:  BSF    0A.4
....................             // int to char 
....................             if(message2[9] == '0')        fanNem = 0; 
139F:  MOVF   48,W
13A0:  SUBLW  30
13A1:  BTFSS  03.2
13A2:  GOTO   3A5
13A3:  CLRF   62
13A4:  GOTO   3E3
....................             else if(message2[9] == '1')   fanNem = 10; 
13A5:  MOVF   48,W
13A6:  SUBLW  31
13A7:  BTFSS  03.2
13A8:  GOTO   3AC
13A9:  MOVLW  0A
13AA:  MOVWF  62
13AB:  GOTO   3E3
....................             else if(message2[9] == '2')   fanNem = 20; 
13AC:  MOVF   48,W
13AD:  SUBLW  32
13AE:  BTFSS  03.2
13AF:  GOTO   3B3
13B0:  MOVLW  14
13B1:  MOVWF  62
13B2:  GOTO   3E3
....................             else if(message2[9] == '3')   fanNem = 30; 
13B3:  MOVF   48,W
13B4:  SUBLW  33
13B5:  BTFSS  03.2
13B6:  GOTO   3BA
13B7:  MOVLW  1E
13B8:  MOVWF  62
13B9:  GOTO   3E3
....................             else if(message2[9] == '4')   fanNem = 40; 
13BA:  MOVF   48,W
13BB:  SUBLW  34
13BC:  BTFSS  03.2
13BD:  GOTO   3C1
13BE:  MOVLW  28
13BF:  MOVWF  62
13C0:  GOTO   3E3
....................             else if(message2[9] == '5')   fanNem = 50; 
13C1:  MOVF   48,W
13C2:  SUBLW  35
13C3:  BTFSS  03.2
13C4:  GOTO   3C8
13C5:  MOVLW  32
13C6:  MOVWF  62
13C7:  GOTO   3E3
....................             else if(message2[9] == '6')   fanNem = 60; 
13C8:  MOVF   48,W
13C9:  SUBLW  36
13CA:  BTFSS  03.2
13CB:  GOTO   3CF
13CC:  MOVLW  3C
13CD:  MOVWF  62
13CE:  GOTO   3E3
....................             else if(message2[9] == '7')   fanNem = 70; 
13CF:  MOVF   48,W
13D0:  SUBLW  37
13D1:  BTFSS  03.2
13D2:  GOTO   3D6
13D3:  MOVLW  46
13D4:  MOVWF  62
13D5:  GOTO   3E3
....................             else if(message2[9] == '8')   fanNem = 80; 
13D6:  MOVF   48,W
13D7:  SUBLW  38
13D8:  BTFSS  03.2
13D9:  GOTO   3DD
13DA:  MOVLW  50
13DB:  MOVWF  62
13DC:  GOTO   3E3
....................             else if(message2[9] == '9')   fanNem = 90; 
13DD:  MOVF   48,W
13DE:  SUBLW  39
13DF:  BTFSS  03.2
13E0:  GOTO   3E3
13E1:  MOVLW  5A
13E2:  MOVWF  62
....................              
....................             if(message2[10] == '0')        fanNem += 0; 
13E3:  MOVF   49,W
13E4:  SUBLW  30
13E5:  BTFSC  03.2
13E6:  GOTO   425
....................             else if(message2[10] == '1')   fanNem += 1; 
13E7:  MOVF   49,W
13E8:  SUBLW  31
13E9:  BTFSS  03.2
13EA:  GOTO   3EE
13EB:  MOVLW  01
13EC:  ADDWF  62,F
13ED:  GOTO   425
....................             else if(message2[10] == '2')   fanNem += 2; 
13EE:  MOVF   49,W
13EF:  SUBLW  32
13F0:  BTFSS  03.2
13F1:  GOTO   3F5
13F2:  MOVLW  02
13F3:  ADDWF  62,F
13F4:  GOTO   425
....................             else if(message2[10] == '3')   fanNem += 3; 
13F5:  MOVF   49,W
13F6:  SUBLW  33
13F7:  BTFSS  03.2
13F8:  GOTO   3FC
13F9:  MOVLW  03
13FA:  ADDWF  62,F
13FB:  GOTO   425
....................             else if(message2[10] == '4')   fanNem += 4; 
13FC:  MOVF   49,W
13FD:  SUBLW  34
13FE:  BTFSS  03.2
13FF:  GOTO   403
1400:  MOVLW  04
1401:  ADDWF  62,F
1402:  GOTO   425
....................             else if(message2[10] == '5')   fanNem += 5; 
1403:  MOVF   49,W
1404:  SUBLW  35
1405:  BTFSS  03.2
1406:  GOTO   40A
1407:  MOVLW  05
1408:  ADDWF  62,F
1409:  GOTO   425
....................             else if(message2[10] == '6')   fanNem += 6; 
140A:  MOVF   49,W
140B:  SUBLW  36
140C:  BTFSS  03.2
140D:  GOTO   411
140E:  MOVLW  06
140F:  ADDWF  62,F
1410:  GOTO   425
....................             else if(message2[10] == '7')   fanNem += 7; 
1411:  MOVF   49,W
1412:  SUBLW  37
1413:  BTFSS  03.2
1414:  GOTO   418
1415:  MOVLW  07
1416:  ADDWF  62,F
1417:  GOTO   425
....................             else if(message2[10] == '8')   fanNem += 8; 
1418:  MOVF   49,W
1419:  SUBLW  38
141A:  BTFSS  03.2
141B:  GOTO   41F
141C:  MOVLW  08
141D:  ADDWF  62,F
141E:  GOTO   425
....................             else if(message2[10] == '9')   fanNem += 9; 
141F:  MOVF   49,W
1420:  SUBLW  39
1421:  BTFSS  03.2
1422:  GOTO   425
1423:  MOVLW  09
1424:  ADDWF  62,F
....................              
....................             // Fan Sýcaklýk 
....................             if(message1[9] == '0')        fanSicaklik = 0; 
1425:  MOVF   38,W
1426:  SUBLW  30
1427:  BTFSS  03.2
1428:  GOTO   42B
1429:  CLRF   63
142A:  GOTO   469
....................             else if(message1[9] == '1')   fanSicaklik = 10; 
142B:  MOVF   38,W
142C:  SUBLW  31
142D:  BTFSS  03.2
142E:  GOTO   432
142F:  MOVLW  0A
1430:  MOVWF  63
1431:  GOTO   469
....................             else if(message1[9] == '2')   fanSicaklik = 20; 
1432:  MOVF   38,W
1433:  SUBLW  32
1434:  BTFSS  03.2
1435:  GOTO   439
1436:  MOVLW  14
1437:  MOVWF  63
1438:  GOTO   469
....................             else if(message1[9] == '3')   fanSicaklik = 30; 
1439:  MOVF   38,W
143A:  SUBLW  33
143B:  BTFSS  03.2
143C:  GOTO   440
143D:  MOVLW  1E
143E:  MOVWF  63
143F:  GOTO   469
....................             else if(message1[9] == '4')   fanSicaklik = 40; 
1440:  MOVF   38,W
1441:  SUBLW  34
1442:  BTFSS  03.2
1443:  GOTO   447
1444:  MOVLW  28
1445:  MOVWF  63
1446:  GOTO   469
....................             else if(message1[9] == '5')   fanSicaklik = 50; 
1447:  MOVF   38,W
1448:  SUBLW  35
1449:  BTFSS  03.2
144A:  GOTO   44E
144B:  MOVLW  32
144C:  MOVWF  63
144D:  GOTO   469
....................             else if(message1[9] == '6')   fanSicaklik = 60; 
144E:  MOVF   38,W
144F:  SUBLW  36
1450:  BTFSS  03.2
1451:  GOTO   455
1452:  MOVLW  3C
1453:  MOVWF  63
1454:  GOTO   469
....................             else if(message1[9] == '7')   fanSicaklik = 70; 
1455:  MOVF   38,W
1456:  SUBLW  37
1457:  BTFSS  03.2
1458:  GOTO   45C
1459:  MOVLW  46
145A:  MOVWF  63
145B:  GOTO   469
....................             else if(message1[9] == '8')   fanSicaklik = 80; 
145C:  MOVF   38,W
145D:  SUBLW  38
145E:  BTFSS  03.2
145F:  GOTO   463
1460:  MOVLW  50
1461:  MOVWF  63
1462:  GOTO   469
....................             else if(message1[9] == '9')   fanSicaklik = 90; 
1463:  MOVF   38,W
1464:  SUBLW  39
1465:  BTFSS  03.2
1466:  GOTO   469
1467:  MOVLW  5A
1468:  MOVWF  63
....................              
....................             if(message2[10] == '0')        fanSicaklik += 0; 
1469:  MOVF   49,W
146A:  SUBLW  30
146B:  BTFSC  03.2
146C:  GOTO   4AB
....................             else if(message1[10] == '1')   fanSicaklik += 1; 
146D:  MOVF   39,W
146E:  SUBLW  31
146F:  BTFSS  03.2
1470:  GOTO   474
1471:  MOVLW  01
1472:  ADDWF  63,F
1473:  GOTO   4AB
....................             else if(message1[10] == '2')   fanSicaklik += 2; 
1474:  MOVF   39,W
1475:  SUBLW  32
1476:  BTFSS  03.2
1477:  GOTO   47B
1478:  MOVLW  02
1479:  ADDWF  63,F
147A:  GOTO   4AB
....................             else if(message1[10] == '3')   fanSicaklik += 3; 
147B:  MOVF   39,W
147C:  SUBLW  33
147D:  BTFSS  03.2
147E:  GOTO   482
147F:  MOVLW  03
1480:  ADDWF  63,F
1481:  GOTO   4AB
....................             else if(message1[10] == '4')   fanSicaklik += 4; 
1482:  MOVF   39,W
1483:  SUBLW  34
1484:  BTFSS  03.2
1485:  GOTO   489
1486:  MOVLW  04
1487:  ADDWF  63,F
1488:  GOTO   4AB
....................             else if(message1[10] == '5')   fanSicaklik += 5; 
1489:  MOVF   39,W
148A:  SUBLW  35
148B:  BTFSS  03.2
148C:  GOTO   490
148D:  MOVLW  05
148E:  ADDWF  63,F
148F:  GOTO   4AB
....................             else if(message1[10] == '6')   fanSicaklik += 6; 
1490:  MOVF   39,W
1491:  SUBLW  36
1492:  BTFSS  03.2
1493:  GOTO   497
1494:  MOVLW  06
1495:  ADDWF  63,F
1496:  GOTO   4AB
....................             else if(message1[10] == '7')   fanSicaklik += 7; 
1497:  MOVF   39,W
1498:  SUBLW  37
1499:  BTFSS  03.2
149A:  GOTO   49E
149B:  MOVLW  07
149C:  ADDWF  63,F
149D:  GOTO   4AB
....................             else if(message1[10] == '8')   fanSicaklik += 8; 
149E:  MOVF   39,W
149F:  SUBLW  38
14A0:  BTFSS  03.2
14A1:  GOTO   4A5
14A2:  MOVLW  08
14A3:  ADDWF  63,F
14A4:  GOTO   4AB
....................             else if(message1[10] == '9')   fanSicaklik += 9; 
14A5:  MOVF   39,W
14A6:  SUBLW  39
14A7:  BTFSS  03.2
14A8:  GOTO   4AB
14A9:  MOVLW  09
14AA:  ADDWF  63,F
....................              
....................           } 
14AB:  GOTO   4CA
....................             else 
....................             { 
....................                if(10 >saniye > 5 ) 
14AC:  MOVF   55,W
14AD:  SUBLW  09
14AE:  BTFSC  03.0
14AF:  GOTO   4B2
14B0:  MOVLW  00
14B1:  GOTO   4B3
14B2:  MOVLW  01
14B3:  SUBLW  05
14B4:  BTFSC  03.0
14B5:  GOTO   4CA
....................                { 
....................                    lcd_putc('\f');                       // LCD clear 
14B6:  MOVLW  0C
14B7:  MOVWF  72
14B8:  BCF    0A.4
14B9:  CALL   702
14BA:  BSF    0A.4
....................                    lcd_gotoxy(1, 1);                     // Go to column 1 row 1 
14BB:  MOVLW  01
14BC:  MOVWF  73
14BD:  MOVWF  74
14BE:  BCF    0A.4
14BF:  CALL   6DF
14C0:  BSF    0A.4
....................                    lcd_putc("Checksum Error!"); 
14C1:  MOVLW  83
14C2:  BSF    03.6
14C3:  MOVWF  0D
14C4:  MOVLW  05
14C5:  MOVWF  0F
14C6:  BCF    0A.4
14C7:  BCF    03.6
14C8:  CALL   726
14C9:  BSF    0A.4
....................                } 
....................              
....................             } 
....................           } 
....................         } 
14CA:  GOTO   4FA
....................         else { 
....................          if(20 >saniye > 10 ) 
14CB:  MOVF   55,W
14CC:  SUBLW  13
14CD:  BTFSC  03.0
14CE:  GOTO   4D1
14CF:  MOVLW  00
14D0:  GOTO   4D2
14D1:  MOVLW  01
14D2:  SUBLW  0A
14D3:  BTFSC  03.0
14D4:  GOTO   4FA
....................          { 
....................             lcd_putc('\f');                          // LCD clear 
14D5:  MOVLW  0C
14D6:  MOVWF  72
14D7:  BCF    0A.4
14D8:  CALL   702
14D9:  BSF    0A.4
....................             lcd_gotoxy(3, 1);                        // Go to column 3 row 1 
14DA:  MOVLW  03
14DB:  MOVWF  73
14DC:  MOVLW  01
14DD:  MOVWF  74
14DE:  BCF    0A.4
14DF:  CALL   6DF
14E0:  BSF    0A.4
....................             lcd_putc("No response"); 
14E1:  MOVLW  8B
14E2:  BSF    03.6
14E3:  MOVWF  0D
14E4:  MOVLW  05
14E5:  MOVWF  0F
14E6:  BCF    0A.4
14E7:  BCF    03.6
14E8:  CALL   726
14E9:  BSF    0A.4
....................             lcd_gotoxy(1, 2);                        // Go to column 1 row 2 
14EA:  MOVLW  01
14EB:  MOVWF  73
14EC:  MOVLW  02
14ED:  MOVWF  74
14EE:  BCF    0A.4
14EF:  CALL   6DF
14F0:  BSF    0A.4
....................             lcd_putc("from the DHT11"); 
14F1:  MOVLW  91
14F2:  BSF    03.6
14F3:  MOVWF  0D
14F4:  MOVLW  05
14F5:  MOVWF  0F
14F6:  BCF    0A.4
14F7:  BCF    03.6
14F8:  CALL   726
14F9:  BSF    0A.4
....................          } 
....................              
....................         } 
....................                 
....................              
....................              
....................              
....................       // Genel Ekran temizleme 
....................       lcd_putc('\f'); 
